confidence,name_sim,raw_sim,cp_id,oss_id,acreage,year_cp,year_oss,cp_name,oss_name,cp_raw,oss_raw
79.41176470588235,100.0,58.8,II_12_2917,11091,530.0,1724,1724,Charles Steward,Charles Steward Of Surry County,"CHARLES STEWARD, 530 acs. (N.
L.), Surry Co;,0n E, side of the Otterdam Sw; 5 Nov. 1724, p. 115. 55 Shill.",530a on E side Otterdam Swamp sd County
79.41176470588235,100.0,58.8,II_12_3016,9634,175.0,1724,1724,Robert Crocker,Robert Crocker Of Isle Of Wight County,"ROBERT CROCKER, 175 acs. (N.
L.), Is. of Wight Co; on N. side of
Tarraroe Cr; down run of Brown’s Br.,
to Blunt's Sw; 22 Feb. 1724, p. 184.
20 Shill.",175a N side Tarraroe Creek in sd County
79.41176470588235,100.0,58.8,II_12_3416,11118,200.0,1725,1725,Cornelius Loftin,Cornelius Loftin Of Surry County,"CORNELIUS LOFTIN, 200 acs. (N.
L.), Surry Co; S. side of Nottoway
Riv; on S$. side of the Cyprus Br; adj.
his own, & land of William Rogers;
24 Mar. 1725, p. 429. 20 Shill,",200a S side Nottoway River in sd County
79.41176470588235,100.0,58.8,II_13_4399,11161,400.0,1729,1729,Edward Clanton,Edward Clanton Of Surry Co.,"EDWARD CLANTON, 400 acs. (N.
L.), Surry Co; on S. side of Nottoway
Riv; adj, John Guillum; Nathaniel!
Phillips; & Robert Magee; near the
Nottoway Road; 27 Sept. 1729. p. 422.
40 Shill,",400a S side Nottoway River in sd County
79.41176470588235,100.0,58.8,II_14_4750,11174,135.0,1730,1730,James Chappell,James Chappell Of Surry County,"JAMES CHAPPELL, 135 acs. (N.
L.\ Surry Co; N. side of Nottoway
Riv; adj, Mr. John Cargill; Mr. Robert
Hall; & land formerly of Maj, William
Hunt, dec’d; 28 Sept. 1730, p. 43. 15
Shill,",135a on N side Nottoway River sd County
79.41176470588235,100.0,58.8,II_14_5024,11179,100.0,1731,1731,Robert Webb,Robert Webb Junior Of Surry County,"ROBERT WEBB, JUNR., 100 acs.
(N. L.} Surry Co; S. side of Nottoway
Riv., & N. side of the Raccon Sw; adj.
Silvanus Stokes; 25 Aug. 1731, p. 207.
10 Shill,",100a S side Nottoway River and N side Racoon Swamp sd Co
79.37254901960785,96.0,62.7,II_9_463,10878,510.0,1701,1701,Thomas. Blunt,Thomas Blunt,"THOMAS. BLUNT, 510 acs., on S.
side the matne Black Water; adj. Col.
Benja. Harrison; to run side of the
Cattaile Br; 25 Apr. 1701, p. 341.
Trans, of 11 pers. 11 rights paid for
{0 Wm. Byrd, Esqr., Auditor.",510a on S side of the maine Blackwater
79.328165374677,88.9,69.8,II_12_3206,5093,400.0,1725,1725,Jonathan Cheatham & Benjamin Cheatham,Jonathan Cheatham & Benj C,"JONATHAN CHEATHAM & BENJAMIN CHEATHAM, 400 acs. (N.
L.). Henrico Co; on N. side of Appamattock Riv; adj. Mr, Richard Grill’s
land; 17 Aug. 1725, p, 308. 40 Shill.",400a Henrico/ N s Appomattox Riv
79.28073000536769,87.0,71.6,II_12_3211,5091,180.0,1725,1725,John Andrews,Jno Andrews,"JOHN ANDREWS, 180 acs. (N.
L.), Henrico Co; on N. side of Appamatock Riv; adj. Gedfrey Fowler &
George Archer, on, W. side of Mark
Moore’s Bridge Bz; & Timothy Harris’
line; 17 Aug. 1725, p. 311. 20 Shill.",180a Henrico/ W s Mark Moores bridge br & N s Appomattox Riv
79.24528301886792,100.0,58.5,II_9_807,7345,313.0,1703,1703,John Powell,John Powell,"JOHN POWELL, 313 acs., Low. Par.
of Isle of Wight Co; adj. Wm, Powell;
23 Oct. 1703, p. 574. Trans. of 7 pers.*",313a in the Lower parish of the Isle of Wight County
79.16666666666666,91.7,66.7,II_12_3224,6133,400.0,1725,1725,Robert Willis,Robt Willis,"ROBERT WILLIS, 400 acs. (N. L.),
Henrico Co; on N. side of James Riv;
adj. Richard Wade; 17 Aug. 1725, p.
320. 40 Shill.",400a -/adj Richd Wade
79.15632754342433,96.8,61.5,II_14_4948,5395,400.0,1731,1731,Michaell Holland,Michael Holland,"MICHAELL HOLLAND, 400 acs.
(N. L.), Goochland Co; on S. side &
adjacent to Fluvanna Riv; on W. side
of Cunningham’s Cr; 5 May 1731, p.
151. 40 Shill,",400a Goochland/ W s Cunninghams Ck & S s & on Rivanna Riv
79.0909090909091,100.0,58.2,II_10_1784,9218,283.0,1717,1717,James Baugh,James Baugh Junr & Henry Mayes,"JAMES BAUGH, JUNR., & HENRY
MAYES, 283 acs, (N. L.), Pr. Geo.
Co; on N. side cf the 2nd Swamp; adj.
Denll, Sturdivant & Isaac Hall; 24 Jan.
1717, p. 363. Imp. of 6 pexs: Eliza.
Agar, Christopher Nedicw, Peter Hall,
Elizabeth Downing, Junr., John McCray,
Thomas Massey.",283a Prince George/ N side the Second Swamp
79.0909090909091,100.0,58.2,II_11_2221,10320,3000.0,1722,1722,Gawin Corbin,Gawin Corbin Of King And Queen County,"GAWIN CORBIN, GENT., of K, &
Q. Co; 3000 acs., (N. L.), Spotsylvania
Co; adj. the Governor’s land, & his own
7100 acs, & 3000 acs; 6 June 1722, p.
95. Adj. Harry Beverley, on E. side of
Pinelick Run; by a high ridge; to N.
side of sd. Corbin’s old quarter run; to
land he bought of Nathaniel Sanders.
15 Lbs. Money.
__ SAME. 15,000 acs. (N. L.), Same
Co., & date; p. 96. In St. George’s
Par; in the fork of Rappa. River, on S.
side of the South Riv. of Rappahannock,
oon both sides the Goordvine Riv. 75
Lbs.
. HENRY HARRISON, 70 acs. (N.
L.), Surry Co; on NE side of Nottoway
Riv; adj. Abraham Evans; 22 June
1722, p. 96. 10 Shill.",3000a between the sd Corbins 2 tracts of land
79.03225806451613,100.0,58.1,II_13_4204,6179,350.0,1728,1728,Patrick Mullin,Patrick Mullin Of Goco,"PATRICK MULLIN, 350 acs. (N.
L.), Goochland Co; on up. side of Byrd
Cr; adj. line of Thornton; 28 Sept.
1728, p. 340. 35 Shill. .",350a on the upper Side of the Byrd Creek in the Co. afsd
79.03225806451613,100.0,58.1,II_13_4359,5387,400.0,1729,1729,John Martin,John Martin,"JOHN MARTIN, of New Kent Co;
400 acs. (N. L.), Goochland Co; on
N. side the Rivanna (Riv.); on his own
Jand; 27 Sept. 1729, p. 407. 40 Shill.",400a Goochlan/ N s Rivanna
78.98550724637681,100.0,58.0,II_12_2887,11075,230.0,1724,1724,Howell Edmunds,Howell Edmunds,"CAPT. HOWELL EDMUNDS,
GENT., 230 acs. (N. L.), Surry Co..
on S. side of the main Black Water
Sw; beg. on W. side of the Wild Cat
Branch; 9 July 1724, p. 98. 25 Shill.",230a on S side Main Blackwater Swamp in Surry County
78.94736842105263,100.0,57.9,II_10_1208,9507,270.0,1714,1714,William Crumpler,William Crumpler Of Isle Of Wight County,"WILLIAM CRUMPLER, 270 acs. (N.
L.), Is. of Wight Co; S. side the main
Biackwater Sw; on SW side of a br.
of Coshunkoraw Sw; 16 June 1714, p.
195. Imp. of 6 pers: Wm. Crumpler,
Joshua Lickford, Josephus Baker, Thomas Coffeild, Mary Chapman, Joseph
Dobeller.",270a S side Main Blackwater Swamp in Isle of Wight County
78.91566265060241,100.0,57.8,II_9_643,9449,350.0,1702,1702,Arthur Purcell,Arthur Purcell,"ARTHUR PURCELL, 350 acs., Is. of
Wight Co; S. side of the main Blackwater Sw; adj. Geo. Williamson; 28
Oct. 1702, p. 473. Trans. of 7 pers:
Charles Chapman, Anne Chapman, John
Chapman, Charles Chapman, Junr.,
Joshua Turner, his wife, & son.",350a  S side the main black water Swamp in Isle of Wight County
78.88372093023256,88.0,69.8,II_14_5215,5125,1365.0,1731,1731,John Ferguson,Jno Ferguson,"JOHN FERGUSON, 1365 acs. (O.
& N. L.), Henrico Co; on N, side of
Appomattock Riv; on his old line; to
S. side the Main Road; adj. Thomas
Belcher; & Moses Ferguson; 17 Sept.
1731, p, 371. 165 acs, granted him,
4 Mar. 1725; 1200 acs. never before
patented. 6 Lbs., Money.",1365a Henrico/ N s Appomattox Riv
78.85714285714286,85.7,72.0,II_10_1519,4986,92.0,1716,1716,John Martin,Jno Martin,"JOHN MARTIN, 92 A., 2 R., 20
P., (N. L.), Henrico Co; on S. side of
James River; adj. Francis Sassin; 31
Oct, 1716, p. 292. Part of the last
5,000 acs. surveyed for the French
Refugees.",92a Henrico/ Cabell #908
78.84615384615384,100.0,57.7,II_10_1789,4994,133.0,1717,1717,Bartholomew Dupee,Bartholomew Dupee,"BARTHOLOMEW DUPEE, 133 acs.
(N. L.), Henrico Co., on S. side of
James River; adj. Abra. Misshiux; on
Monakin Cr., where the Cole Pit Road
crosses; 11 Mar. 1717, p. 364. Part
of the 1st 5,000 acs, surveyed for the
French Refugees.",133a Henrico/ S s LowerManakin Ck S s James Riv
78.84615384615384,100.0,57.7,II_12_3547,10363,402.0,1726,1726,Augustine Smith,Augustine Smith Of Petsoe Par. Gloucester Co.,"AUGUSTINE SMITH, of Petsoe Par.,
in Gloucester Co; 402 acs. (N, L.),
Spotsyl. Co., in St. George’s Par; beg.
on low. side of the S. br. of Nussaponocks Run, cor. of John Quarles; on
William Hansford’s line; & on patent
granted Augustine Smith, of Spotsyl.
Co; to line of Mott’s (or Motz) &
others; 30 June 1726, p. 497.",402a in St. George Parish in Spotsylvania Co.
78.8135593220339,100.0,57.6,II_11_2654,11031,190.0,1723,1723,William Smith,William Smith Of Syco,"WILLIAM SMITH, 190 acs. (N. L.),
Surry Co; S. side the main Black Water
Sw; on S. side of Snake Br; 20 Feb.
1723, p. 314. 20 Shill,",190a on S side Main Blackwater Swamp in sd Co.
78.76712328767124,100.0,57.5,II_12_3536,8854,312.0,1726,1726,William Edings,William Edings Of Spotsco,"SAME. 312 acs, (N. L.); same location, date, & page. On both sides of
the Mine Run; on Mr. Hugh Jones’
line; & on N. side of Pike Run,",312a both sides of Mine Run in Saint George parish Spots Co.
78.75615763546799,89.7,67.9,II_11_2673,6618,1850.0,1723,1723,Nwilliam Morris,William Morris,"NWILLIAM MORRIS, of New Kent
Co; 1850 acs. (N. L.), Hanover Co;
on low. side of Taylor’s Cr; adj. George
Alves; his own; lands of George
Dabney; & Mr. Charles Chiswell; 20
Feb, 1723, p. 325. 9 Lbs., 5 Shill.",1850a on the lower side of Taylor's Creek
78.71198568872987,92.3,65.1,II_10_1952,6582,498.0,1719,1719,John Aldredge,John Aldridge,"JOHN ALDREDGE, 498 acs. (NL.), New Kent Co., in St. Paul’s Paré
on §. side of the North River; 11 July
1719, p. 421. Imp. of 10 pers: Jnd,
Aldredge, Eliza. Aldredge, George WijJson, Edwd. Bedford, Hatawell Alvié,
Alice Boomer, Mary Bird, Jno. Taylor,
Richd, Foreman, Jno. Maquery.
CAVALIERS AND PIONEERS",498a St Pauls Parish New Kent Co
78.62165963431787,88.9,68.4,II_9_670,6919,570.0,1702,1702,James Cock,Jas Cock,"JAMES COCK, 570 acs., Henrico
Co., in Verina Par; N. side of James
Riv; beg. in the forke of White Oake
Sw., where the N, & S. brs. meet; by
the Pidgen Land, &c; 28 Oct. 1702, p.
491. Trans. of 12 pers: Thomas Wadds,
Robert Blaw, Sarah Wood; & 9 rights
more paid for to Wm. Byrd, Esqr.,
Auditor,
THOMAS COMER, 1970 acs., New
Kent Co., in St. Peter's Par; 28 Oct.
1702, p. 492. Beg. on W. side of
Little River, a br. of Pamunkey river.
Trans. of 40 pers: Jobn Philpott,
Thomas Ratford, Eliza. Rogers, Wm.
Edwards, John Branson, Fra. North,
Johannah Davis, John Stephenson,
Thomas Strong, Wm. Groome, Evan
Davis, Hanah Moss, Saml. Brockley,
John Robins, John Sorrow, Sarah
Moody, Benja. Edwards, John Williams,
Thomas Milion, Robert Allcock, Mary
Watkins, Richd. Newman, Thomas
Alliott, George Palmer, James White,
Eliza. Beele, Thomas Bardin, Saml.
Hatcher, Sarah Chester, Edward Evans,
Daniel Wood, Richd. Ellridge, Richd.
Pearce, Thomas Williams, Wm. Bubb,
Edwd, Rayden, Wm. Alcock, Wm.
Davis, James Panhite (?), Sarah White.",570a Henrico/ in fk of N & S brs of WhiteOak Swamp Varina Par
78.57142857142857,100.0,57.1,II_10_1955,9587,350.0,1719,1719,John Joyner,John Joyner Of Isle Of Wight County,"JOHN JOYNER, 350 acs. (N. L.),
Is, of Wight Co; on S. side the main
Blackwater Sw; adj. Richard Vick’s
Jand; Joshuah Joyner; Joshuah Turner;
& Arnald Pew’s line; 11 July 1719, p.
423. 35 Shill.",350a on thee S side of the main black water Swamp in the aforesaid County of Isle of Wight
78.57142857142857,100.0,57.1,II_11_2394,9233,174.0,1722,1722,James Gee,James Gee,"JAMES GEE, 174 acs. (N. L.), Pr.
Geo. Co; on S, side of the 2nd Sw; adj.
Henry Leadbiter; & Charles Williams’
line; 18 Feb. 1722, p. 182. 20 Shill.",174a S Side of the Second Swamp in the Co. afsdf
78.57142857142857,100.0,57.1,II_12_2718,6109,250.0,1724,1724,Constant Perkins,Constant Perkins,"CONSTANT PERKINS, 250 acs. (N.
L.), Henrico Co; N. side of James Riv;
beg. on W. side of the main Br. of
Se eedaia Cr; 9 July 1724, p. 6. 25
Shill.",250a -/W s Main Br of Beaver Dam Ck
78.57142857142857,100.0,57.1,II_13_4235,8888,1000.0,1728,1728,Martha Chew,Martha Chew Of Spotsco,"MARTHA CHEW, 1000 acs. (N.
L.), Spotsyl, “Co., in St. George’s Par;
on brs. of Terry's Run; adj. Henry
Berry, on SW side of Purvice’s Run,
in Purvice’s line; on SE side the Wisel
(Run); & John Purvice’s line; 28 Sept.
1728, p. 355.",1000a on brs. of Terrys Run in Georges parish
78.57142857142857,100.0,57.1,II_14_4976,9739,200.0,1731,1731,Nicholas Cobb,Nicholas Cobb Of Isle Of Wight County,"NICHOLAS COBB, 200 acs. (N.
L.), Is. of Wight Co; N, side of Nottoway Riv; on E. side of Cedar Sw;
adj. James Edwards; & Philip Brantly;
26 June 1731, p. 169. 20 Shill.",200a N side of Nottoway river in the County afsd
78.39889579020014,87.0,69.8,II_10_1386,6934,155.0,1715,1715,John Whitloe,Jno Whitloe,"JOHN WHITLOE, 155 acs, (N. L.),
Henrico Co; on N. side of James Riv:
bee. on E. side of 2 Mile Cr., near the
bead; adj. John Woodson; Henry Pew;
Nicholas Hutchinson; Abraham Childers,
Senr; & land of Wm. Whitloe, Senr;
gong Miry Run; 23 Mar. 1715, p. 253.
US Shill.",155a Henrico/ nr hd of 2Miile Ck of N s James Riv
78.36879432624113,100.0,56.7,II_10_1634,4997,500.0,1717,1717,Henry Anderson,Henry Anderson,"HENRY ANDERSON, 500 acs. (N.
L.), Henrico Co; on N. side of Appamattock River, below the Sapony
Town; 15 July 1717, p. 321. 50 Shill.",500a Henrico/ N s Appamattox Riv bel Supony Town
78.36198179979777,87.0,69.8,II_12_2744,5041,307.0,1724,1724,John Granger,Jno Granger,"JOHN GRANGER, 307 acs. (N. L.),
Henrico Co; N. side of Appamattock
Riv; adj. John Beavil, in Lawrence
Hobby’s line; & Col. Epes & Company
on E, side of Stony Cr; 9 July 1724,
p. 20. 35 Shill.",307a Henrico/ N s Appomattox Riv
78.35820895522389,100.0,56.7,II_10_1358,9566,200.0,1715,1715,Samuel Brown,Samuel Brown,"SAMUEL BROWN, 200 acs. (N.
L.), Is. of Wight Co; on SW side of
inostoway Riv; beg, at br. dividing this
.: land of Doctor Saml. Brown; 16 Aug.
1715, p. 2-44. Imp. of 4 pers: Thomas
Sanders, Michael Marton, Rebecca
Webb, Mary White.",200a on SW side Nottoway River Isle of Wight County
78.35820895522389,100.0,56.7,II_13_4281,8893,1000.0,1728,1728,Henry Fox,Henry Fox Of King William County,"HENRY FOX, of King Wm. Co;
1000 acs. (N. L.), Spotsyl. Co., in St.
George’s Par; on N. side the Northanna
(Riv.) ; adj. Joshua Woolfolk, on NE
side of Beaverdam Run; & John Stevens’
line; 28 Sept. 1728, p. 379.",1000a N Side Northanna Saint Georges parish Spots. Co.
78.33333333333333,100.0,56.7,II_12_3407,11114,145.0,1725,1725,Charles Maybury,Charles Maybury Of Surry County,"CHARLES MAYBURY, 145 acs. (N.
L.), Surry Co; S. side of Nottoway
Kiv.. & on N, side the Racoon Sw; adj.
his own, & land of John Guillum; 24
Mar, 1725, p. 424. 15 Shill,
BrNjJAMUN COOPER, of fs. of
Wight Co; 100 acs. (N. L.). Surry Co:
8. side of Nottoway Riv,, & S. side of
Recoon Sw; 24 Mar. 1725, p. 424. 10
shill.",145a S side Nottoway river and N side Raccoon Swamp
78.30188679245283,100.0,56.6,II_9_28,7330,400.0,1695,1695,John Parnell,John Parnell,"JOHN PARNELL, 400 acs., Low.
Par. of Is. of Wight Co; 25 Oct, 1695,
p. 23. Adj. James Gardner; Christopher
Wade; & John Nevill; up the Durty
Branch, &c. Imp. of 8 pers: Mary
Samson twice, Tho. Cockrell, Samll.
Pally, Robt. Andersfeild & Sary his
wife, Geo. Teader, Jno, Bedford.",400a in the Lower parish of the Isle of Wight Co.
78.26086956521739,100.0,56.5,II_11_2153,10313,6000.0,1721,1721,Catesby Cocke,Catesby Cocke,"CATESBY COCKE, son & heir of
William Cocke, Esqr., dec’d; CHICHELEY CORBIN THACKER, FRANCIS
THORNTON. JUNR., & WILLIAM
STROTHERS, 6000 acs. (O. L.), in
Essex Co.. in St. Mary's Par; 12 May
1721, p. 63. Beg. by Messaponnax Sw.,
about 3 mi. from the falls of Rappa.
River, being the NW cor. of a gr. tract
patented by Col, Lawrence Smith & Mr.
Robert Taliaferro, both deceased. & now
in possession of Capt. Charles Smith &
others; adj. 1668 acs. of John Bowsey;
Mr. Thos. Buckner & Tohn Rosston; &
Mr, William Smith. Granted the abovenamed patentees, 20 Dec. 1718, in
which there was a course mistaken, &c.
(Note: Corrected bounds.)",6000a in St. Marys Parish Essex County
78.26086956521739,100.0,56.5,II_14_5021,11183,250.0,1731,1731,Lambert Zell,Lambert Zell Of Surry County,"LAMBERT ZELL, 250 acs. (N. L.),
Suiry Co; on §. side of Nottoway Riv;
adj. his own land; 25 Aug. 1731, p.
205. 25 Shill,",250a S side Nottoway River sd County
78.25278810408922,100.0,56.5,II_9_871,6511,1168.0,1704,1704,Henry Duke,Henry Duke,"HENRY DUKE, ESQR., 1168 acs.,
New Kent Co., in St. Peter’s Par., now
St. Paul’s; on Licking Hole Sw., a br.
of Chickahomnie Sw; on Pagiter’s line;
20 Oct. 1704, p. 611. Granted Daniell
Mackgirt, 7 Nov. 1700, deserted, & now
granted by order, &c. Trans, of 24
pers.*",1168a New Kent/ on one of the branches of Chickahomine Swamp called the Licking Hole Swamp in St Peters Parish
78.14492753623188,87.0,69.3,II_13_3991,6165,1600.0,1727,1727,Thomas Massie,Tho Massie,"THOMAS MASSIE, GENT., of New
Kent Co; 1600 acs. (N. L.), Henrico
Co; on N. side of James River; beg. at
Samuel Burk’s land; to’ Mr. Fleming's
corner; crossing Joshua’s branch; &
down Byrd Cz; 13 Oct. 1727, p, 216.
8 Lbs.. Money.",1600a -/Byrd Ck & Joshua Br adj back of Samuel Burks Land
78.125,100.0,56.2,II_12_3417,11107,435.0,1725,1725,John Jones,John Jones Of Surry County,"JOHN JONES, 435 acs. (N. L.),
Surty Co; on S. side of Nottoway Riv.,
bet. Racoon & Spring Swamps; adj. his
own, & land of Jones Stoakes; 24 Mar.
1725, p. 430. 45 Shill,",435a on s side Nottoway river between the Raccoon
78.125,100.0,56.2,II_13_3718,9261,100.0,1726,1726,Hugh Davis,Hugh Davis Of Prince George County,"HUGH DAVIS, 100 acs. (N. L.),
Pr. Geo. Co; on S. side of Joseph’s
Swamp; on William Cotten’s land, &c;
31 Oct, 1726, p. 56. 10 Shill.",100a Prince George/ on the S Side of Josephs Swamp
78.06873977086744,92.3,63.8,II_14_5216,5128,400.0,1731,1731,Robert Hancock,Robt Hancock,"ROBERT HANCOCK, 400 acs, (N.
L.), Henrico Co; on N. side of Appomattock Riv; at mouth of a br. of
Skin Quarter Cr; adj. Francis Eppes;
his own; Benjamin Cheatham; on N.
side the Mill Br; & Edward Haskins;
17 Sepr. 1731, p. 372. 40 Shill.",400a Henrico/ at mouth of small br of SkinQuarter Ck of N s Appomattox Riv
78.06201550387597,93.3,62.8,II_13_4062,9715,290.0,1727,1727,Francis & John ‘gregory,Francis Gregory & John Gregory,"FRANCIS & JOHN ‘GREGORY, 290
acs. (N. L.), Is, of Wight Co; S. side
the main Blackwater Sw; on SW side
of Seacock Sw, cor. of William Washington; & Elizabeth Branch’s land; on
Lightwood Sw; 13 Oct. 1727, p. 260.
30 Shill.",290a I'le of Wight County on the S side of the Main Black Water Swamp
78.02887633396108,81.5,74.6,II_9_431,6913,300.0,1701,1701,Robert Burton,Robt Burton Sr,"ROBERT BURTON, SENR., 300
acs., Henrico Co., in Varina Par; on
E. side of Carneleses Cr., by Parker's
Path; 25 Apr, 1701, p. 307. Trans. of
6 pers.* Note: 6 rights paid for to
Wm. Byrd, Esqr., Auditor.",300a Henrico/ E s Cornelius Ck Varina Par
78.02197802197801,100.0,56.0,II_12_3271,10345,400.0,1726,1726,William Marshall,William Marshall,"WILLIAM MARSHALL 400 acs, (N.
L.). Spotsyl. Co., in St. George’s Par;
on William Marshall’s & the County
Line; adj. Mr. Henry Goodloe; & Mr.
Robert Baylor's line; 11 May 1726, p.
350.",400a on the Brs. of Stoney Lick in Saint Georges Par. in Spotsylvania County
77.90697674418604,100.0,55.8,II_10_1731,10769,175.0,1717,1717,Robert Webb,Robert Webb Of Syco.,"ROBERT WEBB, 175 acs, (N. L.),
Surry Co., in Southwark Par; adj. his
own; Richard Washington; & Richard
Stock’s line; 22 Jan. 1717, p. 350. 10
Shill., & Imp. of 2 pers: Jane Micklebury & John White.",175a in Southwark parish in sd County
77.88461538461539,100.0,55.8,II_9_1059,10899,1000.0,1706,1706,Benjamin Harrison,Benjamin Harrison Of Surry Co.,"BENJAMIN HARRISON, ESQR.,
1000 acs.,Up. Par. of Surry Co; “S,
side the main Black Water Sw; beg. at
mouth of a small br. that runs through
the old Nottoway Towne feilds to the
N. of the old forks & issues into As+
samusock Sw; 1 May 1706, p. 720.
Trans. of ‘20 pers: Thomas Strange,
Benja. ‘Walker, Jno. Macknamarrow,
Alex. ‘Young, James Francois, The.
Moy, Richd. Lewis, Saml. Sambrook,
Silas Smith, Thomas Wilson. Note: ¥0
tights paid: for to Wm. Byrd, Esqp.,
Auditor.",1000a Upper Parish of Surry Co. on S side the Main Blackwater Swamp in the Upper Parish of sd County
